Username,Embedded_text,Likes,Retweets,Tweet URL
,"عمران خان پاکستان کا فخر, پاکستان کی شان 

 وَتُعِزُ مَن تَشَاء وَتُذِلُ مَن تَشَاء

اللہ تعالیٰ عمران خان کو صحت اور لمبی زندگی عطا فرما 

آمين

دشمن سے گھبرا جانا
کسی مومن کی شان نہیں ہوا کرتی
#امپورٹڈ_حکومت_نامنظور
1",,1,https://twitter.com/Malikshazlatif1/status/1518016528905551872
,"اس سے بڑی اور فخر کی بات کیا ہوسکتی ہے

شُکر الحمد اللّٰه ہم اُس لیڈر کے کارکن ہیں

جس کی دنیا قدر کرتی ہے 

#امپورٹڈ_حکومت_نامنظور",,,https://twitter.com/Malikshazlatif1/status/1518014858893180928
,"پاکستان کو برباد کرنے کی سازش ہے 

ہميں کيا چاہئيے آزادی 

ہم کيا مانگتے آزادی 

تُجھے کيا چاہئيے آزادی 

مُجھے کيا چاہئيے آزادی
""

#امپورٹڈ_حکومت_نامنظور
Sikander F. Bhadera
@SikanderFayyaz
 · Apr 23
نااہل، نکمے، امپورٹڈ چوروں کی کسان دشمن حکومت حکومت آتے ہی کاشتکاروں کے ساتھ زیادتی شروع۔ دیہی علاقوں میں کئی روز سے ڈیزل کی سپلائی مکمل بند۔ بےشرموں، ڈیزل دو کسان کو۔ نہریں بھی بند کر لیں۔ باردانہ بھی روک دیا۔ 

اللہ کسان کے حال پر رحم فرمائے۔

#امپورٹڈ_حکومت_نامنظور
1
2",1,2,https://twitter.com/Malikshazlatif1/status/1517878026570240003
,"kia likhy aourat hai Zuliha ki tara badkirdar 

#امپورٹڈ_حکومت_نامنظور
A.J
@AhmedWJanjua
 · Apr 23
ثانیہ نشتر کی درخواست پہ سرکاری افسران سمیت 820,165 افراد کو اہل نہ ہونے کی بنیاد پہ BISP کی لسٹ سے نکال کر قومی خزانہ کو 16 ارب کے نقصان سے بچایا گیا تھا۔ 

شازیہ مری وہ لسٹ بحال کرنے جا رہی ہیں ورنہ جمہوریت کو خطرہ ہے۔ 

#امپورٹڈ_حکومت_نامنظور
1
1",1,1,https://twitter.com/Malikshazlatif1/status/1517688058392551424
,"koi reh tou nahi gai 

tou phir kin sy sawal kar rahy hai sir 

 اوئے امريکيو ہميں تُمھاری معافی کی ضرورت نہيں تم ہو کون جيو مُرشد

اے اہل وطن اے اہلِ قفس تم خاص الخاص ہو عام نہیں

تم سارے گھر کی عزت ہو ، تم حاکم ہو محکوم نہیں

#امپورٹڈ_حکومت_نامنظور
Ch Fawad Hussain
@fawadchaudhry
 · Apr 22
ہر نئےاجلاس سے معاملات اور سنگین ہو رہے ہیں، سیکیورٹی کونسل کے آج کے اعلامیہ نے نئے سوالات اٹھا دئیے ہیں پاکستان کے عوام اس سازش کی تفصیل جاننا چاہتے ہیں،چیف جسٹس معاملے کی نزاکت کا احساس کریں اور  طاقتور کمیشن کی تشکیل کی جائے بظاہر موجودہ حکومت ایک بڑی بیرونی سازش کا نتیجہ ہے
1",1,,https://twitter.com/Malikshazlatif1/status/1517690697956143104
,""" سازش کے جھٹلانے والوں کو بتائیے'

 ہم روٹی کو چوچی نہیں کہتے۔ہم اندھے ہیں نہ احمق""

#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
عمران خان نے ملک کے طول و عرض میں پاکستانیوں کو حقیقی آزادی کے لئے اسلام آباد مارچ کی کال دے دی۔ 
#امپورٹڈ_حکومت_نامنظور
1",,1,https://twitter.com/Malikshazlatif1/status/1517877491255418881
,"#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
پاکستان کی تاریخ میں پہلی مرتبہ ایک ماہ میں 3 ارب ڈالر سے زیادہ کی برآمدات! شکریہ عمران خان! #امپورٹڈ_حکومت_نامنظور
2
1",2,1,https://twitter.com/Malikshazlatif1/status/1517829082376982528
,"ہميں کيا چاہئيے آزادی 

ہم کيا مانگتے آزادی 

تُجھے کيا چاہئيے آزادی 

مُجھے کيا چاہئيے آزادی

#امپورٹڈ_حکومت_نامنظور
Iftikhar Durrani
@DuraniIftikhar
 · Apr 23
دنیا کی کوئی بیرونی سازش اور مداخلت اس جذبہ کو مات نہیں دے سکتی

 #امپورٹڈ_حکومت_نامنظور
1
2",1,2,https://twitter.com/Malikshazlatif1/status/1517878164197937154
,"آزادی یا امریکا کی غلامی فیصلہ آپکا

 ۔۔۔۔چوروں ۔ڈاکوؤں ۔غدّاروں کی غلامی چاہئے

 یا اپنی اولادوں کو امریکا سے آزادی دلانی ھے

 فیصلہ عوام کا 

موت صرف ایک بار ملتی ہے
اس لئے عزت کی موت کے لئے دعا کرنی چاہیے

#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
Chairman PTI @ImranKhanPTI during his media talk in Bani Gala earlier today. #ImranKhanMediaTalk #امپورٹڈ_حکومت_نامنظور
1",1,,https://twitter.com/Malikshazlatif1/status/1517880930408583168
,"#امپورٹڈ_حکومت_نامنظور

یہ مسلمان کی غیرت کو زیب نہیں دیتا کہ
وہ کسی غیر مسلم سے ڈرے
Shaan Shahid
@mshaanshahid
 · Apr 22
The fighter has spoken @ImranKhanPTI .. we took  the oath of freedom with you .. and we hear your call from the heart @MoonisElahi6 @arsched @Salman_ARY
2",,2,https://twitter.com/Malikshazlatif1/status/1517659832110751745
,"#امپورٹڈ_حکومت_نامنظور

بہادر انسان ہمیشہ

عزت کی موت ہی مرتے ہیں
Muzzammil Aslam
@MuzzammilAslam3
 · Apr 23
وہ دن دور نہیں جب Twitter پر comments off کرکے PTI مخالف دانشور ، سیاستدان یہ اور کوئ Tweet کرے گا۰ کوئ ان کی بات سنے کو تیار ہی نہیں۰ قدرت کا انتقام! #امپورٹڈ_حکومت_نامنظور",,,https://twitter.com/Malikshazlatif1/status/1517687797880135683
,"Sir 
@ImranRiazKhan
  aaj gaib hai kaha hai koi khabar ho 

#امپورٹڈ_حکومت_نامنظور
Sabir Shakir
@ARYSabirShakir
 · Apr 23
پاکستان کے عوام ساتھ ہیں تو کیا غم ہے 
۔۔PEMRA سے کوئی گلہ نہیں وہ تو مجبور ہے twitter.com/AbdulqadirARY/…",,,https://twitter.com/Malikshazlatif1/status/1517657397040406530
,"آزادی یا امریکا کی غلامی فیصلہ آپکا

 فیصلہ عوام کا 

موت صرف ایک بار ملتی ہے
اس لئے عزت کی موت کے لئے دعا کرنی چاہیے

#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
حقیقی آزادی کی جنگ ملک کو لوٹنے والوں کا مقابلہ ہے-
چئیرمین پی ٹی آئی عمران خان 
 #امپورٹڈ_حکومت_نامنظور
2",,2,https://twitter.com/Malikshazlatif1/status/1517881052752134144
,"آزادی یا امریکا کی غلامی فیصلہ آپکا

 یا اپنی اولادوں کو امریکا سے آزادی دلانی ھے

 فیصلہ عوام کا 

موت صرف ایک بار ملتی ہے
اس لئے عزت کی موت کے لئے دعا کرنی چاہیے

#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
“Nobody usually receives the type of threat that we have received. This whole thing is shameful for our country.”-@ImranKhanPTI #ImranKhanMediaTalk #امپورٹڈ_حکومت_نامنظور
0:56
28.3K views
2
3",2,3,https://twitter.com/Malikshazlatif1/status/1517881476829921281
,"آزادی یا امریکا کی غلامی فیصلہ آپکا

 یا اپنی اولادوں کو امریکا سے آزادی دلانی ھے

 فیصلہ عوام کا 

موت صرف ایک بار ملتی ہے
اس لئے عزت کی موت کے لئے دعا کرنی چاہیے

#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
“Shahbaz Sharif must apologise for saying that the cypher was fake”-@ImranKhanPTI 
#ImranKhanMediaTalk #امپورٹڈ_حکومت_نامنظور
3",,3,https://twitter.com/Malikshazlatif1/status/1517881186374361093
,"آزادی یا امریکا کی غلامی فیصلہ آپکا

 یا اپنی اولادوں کو امریکا سے آزادی دلانی ھے

 فیصلہ عوام کا 

موت صرف ایک بار ملتی ہے
اس لئے عزت کی موت کے لئے دعا کرنی چاہیے

#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
“Nobody usually receives the type of threat that we have received. This whole thing is shameful for our country.”-@ImranKhanPTI #ImranKhanMediaTalk #امپورٹڈ_حکومت_نامنظور
28.3K views
0:06 / 0:59
2
3",2,3,https://twitter.com/Malikshazlatif1/status/1517881476829921281
,"آزادی یا امریکا کی غلامی فیصلہ آپکا

 یا اپنی اولادوں کو امریکا سے آزادی دلانی ھے

 فیصلہ عوام کا 

موت صرف ایک بار ملتی ہے
اس لئے عزت کی موت کے لئے دعا کرنی چاہیے

#امپورٹڈ_حکومت_نامنظور
PTI
@PTIofficial
 · Apr 23
“Shahbaz Sharif must apologise for saying that the cypher was fake”-@ImranKhanPTI 
#ImranKhanMediaTalk #امپورٹڈ_حکومت_نامنظور
0:23
49.8K views
3",,3,https://twitter.com/Malikshazlatif1/status/1517881186374361093
,"'Imported Hakoomat Namanzoor' trends in Qatar as well, 

shares Muneeb Butt 

copied 

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
3
62
50",62,50,https://twitter.com/Malikshazlatif1/status/1518194921919946752
,"#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt 

رسول اللہ صلی اللہ علیہ وسلم نےارشاد  فرمایا: 

آخری زمانے میں بعض لوگ ایسے ہوں گے جو دنیا حاصل کرنے 

کے لئے دین کا سہارا لیں گے یہ بدترین لوگ ہوں گے.
6
5",6,5,https://twitter.com/Malikshazlatif1/status/1518377938873376771
,"جی یو آیی اور دیگر  ٹی ایل پی والےجو قران کے نام پر عوام 

سے ووٹ لیتے ہیں کیا مفتاح گستاخ کے بیان پر کوئی لب 

کوشایی کرینگے؟ 

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
2
11
5",11,5,https://twitter.com/Malikshazlatif1/status/1518201844937412609
,"بڑوں نے آزادی دلواٗئی  مگر چند لوگوں نے غلام بنانے کی 

کوشيش کی 

دُر فٹے مُنہ

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
3
5",3,5,https://twitter.com/Malikshazlatif1/status/1518377673298427905
,"چیئرمین عمران خان زندہ باد۔ 

ہمارا مطالبہ۔فوری عام انتخابات۔

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
5
5",5,5,https://twitter.com/Malikshazlatif1/status/1518212442899156993
,"اب آپ نا ہی بولا کريں  اب ہنسی آتی ہے آپ ہميں 

يہ بتائيں کہ مُداخلت کی تفصيل کيا ہے

بہت اچھے ابھی دفاع کرنا ہے 

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
1
2",1,2,https://twitter.com/Malikshazlatif1/status/1518379102025179136
,"میں حیران ہوں کہ پٹواریوں میں اتنی

جلد وہ مہنگائی والا کیڑا بغیر دوا کے

کیسے مرگیا 

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
4
3",4,3,https://twitter.com/Malikshazlatif1/status/1518206566280962048
,"آفرين ہے اُن لوگوں پر جو کہتے ہيں ہمارا ادارہ ٹھيک ہے

ہم پر چور مسلط کر دئيے ہيں سُبحان اللہ ادارے کا چُورن بنانا ہے

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
3
2",3,2,https://twitter.com/Malikshazlatif1/status/1518376275467026434
,"قبولیت کا مہینہ ہے آٶ ملکر ایک دعا کرتے ہیں

یا اللہ غدار کرپٹ PDM ٹولہ كو دُنیا آخرت میں ذلیل وخوار

 کر دے۔۔

آمین

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
1
2
5",2,5,https://twitter.com/Malikshazlatif1/status/1518216222197886977
,"جس جس پاکستانی بھائی میں ابھی غیرت باقی ہے وہ کھل

 کر شیر بہادر عاشق رسولﷺ عمران خان کا ساتھ دیگا 

باقی ھمارا اللہ یہ بھروسہ ہے

إِﻳﱠﺎكَ ﻧـَﻌْﺒُﺪُ وَإِﻳﱠﺎكَ ﻧَﺴْﺘَﻌِﲔُ

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
4
3",4,3,https://twitter.com/Malikshazlatif1/status/1518053646004633600
,"ہم مُسلمان مملکت پاکستان اور ايک یہودی ہميں حکم دے گا 

دُر فٹے منہ اداروں کا

#امپورٹڈ_حکومت_نامنظور
3
3",3,3,https://twitter.com/Malikshazlatif1/status/1518017269951086595
,"کسی چپڑاسی کو نوکری چاہئيے ہو اُس کا بھی کريکٹر سرٹيفيکيٹ چيک ہوتا ہے

ہمارے لئيے صرف ايک مُجرم  اب احترام کيسے کروں سر

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
8
4",8,4,https://twitter.com/Malikshazlatif1/status/1518027742096338944
,"جاگ اٹھا ہے سارا وطن ساتھیو مجاہدو

ہماری منزل خودمختار اور حقیقی آزاد پاکستان

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
5
6",5,6,https://twitter.com/Malikshazlatif1/status/1518055742749749249
,"کہتے ہیں نسلی دوست چاہے جتنا بھی ناراض ہوجائے، 

مگر کبھی دشمن کی صف میں کھڑا نہیں ہوتا

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
1",,1,https://twitter.com/Malikshazlatif1/status/1518053933729652736
,"عمران خان کا ہر سپاہی سچ حق کی آواز عوام تک پہنچائے

 تاکہ تمام مسلمانوں کو حق اور باطل کا فرق سمجھ آجائے

 ہم آزاد قوم ہیں غلامی برداشت نہیں کریں گے

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
1
1",1,1,https://twitter.com/Malikshazlatif1/status/1518055044121350144
,"یہ مشکل وقت بھی نہیں رہے گا ان شا ء اللّٰہ!!

 عمران خان ہے. ہار نہیں مانی کیونکہ یہ شخص کہتا ہے

 ""ایاک نعبد و ایاک نستعین""

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
1",,1,https://twitter.com/Malikshazlatif1/status/1518055478412324864
,"Salam hai sir meray muhab e watan Army ko 

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
Arshad Sharif
@arsched
 · Apr 23
سلام ان غازیوں کو  فوج کے ریٹائرڈ آفیسرزعمران خان کی حمایت میں ڈٹ گئے۔سب کچھ داؤ پر لگا دیا- کیوں - جانیے اس ویڈیو میں 

https://youtu.be/xYH2viMGFQ4 
@karamatmughal by 
 #امپورٹڈ_حکومت_نامنظور
2
1",2,1,https://twitter.com/Malikshazlatif1/status/1518029577754394624
,"یہ شخص اتنا طاقتور ہے کہ اس کو ہرانے کے لیے 11 سیاسی 

جماعتیں اور دو طاقتور ادارے امریکہ نے خرید ڈالے لیکن

 اس شخص جس کا نام عمران خان ہے. ہار نہیں مانی کیونکہ 

یہ شخص کہتا ہے ""ایاک نعبد و ایاک نستعین""

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
5
7",5,7,https://twitter.com/Malikshazlatif1/status/1518053701046386690
,"امريکی ساراج ہم پر مسلط ہے سوچ کر خون کھولتا ہے

تو نے جب بھی پکارا ہمیں اے وطن

 تیرے گلشن کو پھر سے سجائیں گے 

ہم جو بھی وعدہ کیا ہم نے پورا کیا

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov",,,https://twitter.com/Malikshazlatif1/status/1518057283355353088
,"کسی چپڑاسی کو نوکری چاہئيے ہو اُس کا بھی کريکٹر سرٹيفيکيٹ چيک ہوتا ہے

ہمارے لئيے صرف ايک مُجرم  اب احترام کيسے کروں سر

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
Arshad Sharif
@arsched
 · Apr 23
سلام ان غازیوں کو  فوج کے ریٹائرڈ آفیسرزعمران خان کی حمایت میں ڈٹ گئے۔سب کچھ داؤ پر لگا دیا- کیوں - جانیے اس ویڈیو میں 

https://youtu.be/xYH2viMGFQ4 
@karamatmughal by 
 #امپورٹڈ_حکومت_نامنظور
1",1,,https://twitter.com/Malikshazlatif1/status/1518029217577025537
,"چند خاندان اگر غلام ہیں تو اس کا مطلب یہ نہیں 

کہ ساری قوم غلام ہے ۔ الحمد اللہ قوم آزاد ہے۔

 #امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
PTI
@PTIofficial
 · Apr 24
Protest in St. Louis, USA against Imported Government in Pakistan!

#MarchAgainstImportedGovt
2
3",2,3,https://twitter.com/Malikshazlatif1/status/1518032756537712643
,"Sir Government kis ki hai aor kin logu ny di hai 

چین کرپشن پہ پھانسی دینے والا پہلا ملک ہے!

اور پاکستان کرپشن پہ وزارتیں دینے والا پہلا ملک!

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
Imran Khan
@ImranRiazKhan
 · Apr 24
Daughter, wife and mother of Army officers.  twitter.com/MunibHamid/sta…
3
3",3,3,https://twitter.com/Malikshazlatif1/status/1518033661119152128
,"#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov 

  تيرا ميرا رشتہ کيا   لاالہ الا اللہ 

 پاکستان کا مطلب کیا لاالہ الا اللہ
طلعت
@TalatKash
 · Apr 23
This March is for Pakistan and for our generation
#MarchAgainstImportedGovt
1",,1,https://twitter.com/Malikshazlatif1/status/1518019605582782468
,"خودکشیاں تو تب ہونگی

جب  رات 12 بجے اعلان ہوگا

کہ وزیراعظم اسلامی جمہوریہ پاکستان عمران خان 

دوسری دفعہ دو تہائی اکثریت سے کامیاب قرار۔۔۔ 

ان شاءاللہ

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov",,,https://twitter.com/Malikshazlatif1/status/1518025252995018753
,"کسی چپڑاسی کو نوکری چاہئيے ہو اُس کا بھی کريکٹر سرٹيفيکيٹ چيک ہوتا ہے

ہمارے لئيے صرف ايک مُجرم  اب احترام کيسے کروں سر

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov 
#WeStandWithAry
Major Adil Raja (R)
@soldierspeaks
 · Apr 24
#WeStandWithAryNews twitter.com/ImranRiazKhan/…
1",1,,https://twitter.com/Malikshazlatif1/status/1518029127810433024
,"پاکستان کا مطلب کیا لاالہ الا اللہ

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
Hamza Shakil
@PTI_Lion26
 · Apr 23
Get ready Pakistan!!
#MarchAgainstImportedGovt
1",,1,https://twitter.com/Malikshazlatif1/status/1518019269145022464
,"Pakistan ka fakhar hai yeah 

#Absolutely #Not
لفظ سمجھنے کیلئے غيرت مند

 هونا ضروری هے 



#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov
Zee Kay Kay
@ZeeKayKay8th
 · Apr 23
If Pak is on this page today, it is becz of the Pak Army with the help of Allah. We  r proud of our army. The thinking of Pak Army starts from where the thinking of an ordinary man ends. May Allah keep Pakistan happy and prosperous till the Day of Judgment.

#IStandWithPakArmy
4",,4,https://twitter.com/Malikshazlatif1/status/1518039854365425666
,"#Absolutely #Not
لفظ سمجھنے کیلئے غيرت مند

 هونا ضروری هے 



#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov 
مير جعفر مل گے ہيں 
Zeeshan Baber
@malik_baber
 · Apr 24
بدلتے ہیں رنگ وزراء کیسے کیسے  
احسن اقبال نے مانا  کہ مراسلے کے اندر امریکی ڈپلومیٹ کی گفتگو quotes کے طور پر دی گئی  quotes میں دھمکی اور عدم اعتماد کو بھی مان لیا جبکہ شہزاد اقبال کے پاس رانا ثناء انکاری ہوگئے اور اگلے دن پھر شہزاد اقبال کے سوال پر احسن اقبال رنگ بدل گئے",,,https://twitter.com/Malikshazlatif1/status/1518042027883216897
,"#Absolutely #Not
لفظ سمجھنے کیلئے غيرت مند

 هونا ضروری هے 



#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGov 
مير جعفر مل گے ہيں 
Zeeshan Baber
@malik_baber
 · Apr 24
بدلتے ہیں رنگ وزراء کیسے کیسے  
احسن اقبال نے مانا  کہ مراسلے کے اندر امریکی ڈپلومیٹ کی گفتگو quotes کے طور پر دی گئی  quotes میں دھمکی اور عدم اعتماد کو بھی مان لیا جبکہ شہزاد اقبال کے پاس رانا ثناء انکاری ہوگئے اور اگلے دن پھر شہزاد اقبال کے سوال پر احسن اقبال رنگ بدل گئے
2:08
77.5K views",,,https://twitter.com/Malikshazlatif1/status/1518042027883216897
,"تاریخ نے یہ سیاہ دن بھی دیکھانا تھا عدالتوں میں کرپشن کے 

مقدمات میں مطلوب شخص کو وزیراعظم کا حلف اٹھا تے

 دیکھا اور تمام اداروں کو اسکا احترام کرتے دیکھا ہے. 

اسکا زمہ دار کون ہے لمحہ لمحہ فکریہ یے.

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
6
4",6,4,https://twitter.com/Malikshazlatif1/status/1518396065682231298
,"کتنے منحوس ہيں  لوڈ شيڈنگ شروع ہو گئی ہے

امريکی ساراج ہم پر مسلط ہے سوچ کر خون کھولتا ہے

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
1
11
8",11,8,https://twitter.com/Malikshazlatif1/status/1518413767830343680
,"محترم جنرل أصف غفور صاحب نے افواج پاکستان کا سحر قائم کیا تھا۔اور ایک نان أفیشل عوامی فورس پیدا کی تھی۔

أپ کے ایک فیصلے نے خود اپنے خلاف کر لی ہے۔اور یہ نفرت میں 

تبدیل ہو رہی ہے۔۔

 اليکشن کروا ديں غلامی تو قبول نہيں ہيں ہميں

#امپورٹڈ_حکومت_نامنظور
3
5
4",5,4,https://twitter.com/Malikshazlatif1/status/1518406112348942337
,"سپر پاور صرف ایک الله . . .

 لا حاكم الا الله . . . 

لا غالب الا الله . . . 

لا اله الا الله محمد رسول الله . . . 

پاکستان زندہ باد

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
4
5",4,5,https://twitter.com/Malikshazlatif1/status/1518402129479839746
,"دشمن سے گھبرا جانا

کسی مومن کی شان نہیں ہوا کرتی

نہ دیکھنا میرے وطن کو میلی نگاہ سے

ورنہ زمانہ گواہ ہےکہ ہم ایسی آنکھیں نوچ لیتے ہیں

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
1
2
3",2,3,https://twitter.com/Malikshazlatif1/status/1518403416619368448
,"ہم پاک فوج سے مُحبت کرتے ہيں دل سے 

زبردستی کی مُحبت کون کرتا ہے 

 فوج ہماری ہے سوال بھی کرے گے اب

  جواب بھی مانگے گے   يہ عوام فار سيل نہيں ہے

#امپورٹڈ_حکومت_نامنظور

#MarchAgainstImportedGovt
3
2",3,2,https://twitter.com/Malikshazlatif1/status/1518567618952810496
