Username,Embedded_text,Likes,Retweets,Tweet URL
,"Finally getting to the last 10 minutes of the #KillingEve finale I taped 3 wks ago. Loved this show but I struggled to watch this final season
1
3",,3,https://twitter.com/cosmoksmom/status/1518362066691760128
,"Q on PlasticSurgery show SiriusXM. Wife has a basal cell skin cancer on nose tip, Dermatologist wants to remove it, then send her to PlasticSurgeon.
PlasticSurgeon advised her to go to PS immediately, PS can remove basalCell & reconstruct at
1",,,https://twitter.com/cosmoksmom/status/1518314181505789958
,"Watching #TheFirstLady, Nixon just resigned, Ford asking 
Congress to confirm him. Well, would that even happen now, or would the opposing party F with that process?? Scary.",,,https://twitter.com/cosmoksmom/status/1518378029948542978
,"Me:Macron won 
Hubby:By a lot??
Me:Compared to our elections, YES.
H:FakeNews!
GIF
ALT",,,https://twitter.com/cosmoksmom/status/1518296632617541632
,"Watching #TheFirstLady, hate to criticize Viola but the way she does Michelle Obama’s scrunched up mouth all the time is…..ODD.
1
2",,2,https://twitter.com/cosmoksmom/status/1518372903842160640
,"Sounds a whole lot like Theranos

Fake 24-hour Covid-19 testing company fined $22 million in California
dailymail.co.uk
Fake 24-hour Covid-19 testing company fined $22 million in California
Sameday Technologies, which operates the testing centers Sameday Health nationwide, admitted to falsely claiming that their lab could turn around Covid tests in 24 hours.
1
1",,1,https://twitter.com/cosmoksmom/status/1518025147487293441
,"Still working my way through #OldEnough 
@ProfDuff
. Learning to much about Japan, I really didn’t know much.
1
1",,1,https://twitter.com/cosmoksmom/status/1518056234108207104
,"#Macron
The Times
@thetimes
 · Apr 24
 JUST IN: President Macron won a clear victory in the French presidential election to give himself a second term of office, according to early estimates https://thetimes.co.uk/article/french-presidential-election-results-2022-latest-kll6qqtqk?utm_medium=Social&utm_source=Twitter#Echobox=1650823783…
2",,2,https://twitter.com/cosmoksmom/status/1518292850781347841
,"So if everyone leaves so that the right gets this?? Because its the best platform & they’re too lazy to make their own?? That’s exactly what they want.Don’t let them win without a fight.
3
1
6",1,6,https://twitter.com/cosmoksmom/status/1518605249312960516
,"What makes a Trump run “more viable” in 2024 if he’s on Twitter?? He’s literally f**king everywhere all the time. Every news channel cannot quit him.
1",,,https://twitter.com/cosmoksmom/status/1518619947471147008
,"OK….looks like seaweed
1",,1,https://twitter.com/cosmoksmom/status/1518599932764168196
,"Can you imagine if that ABC1,2,3 lady was your sister, daughter, wife, friend?? My heart goes out to people dealing with this Q-anon crazy
1",,1,https://twitter.com/cosmoksmom/status/1518611920147951618
,"It’s adorable how the Right Wingers act as if they’ve all left here(they haven’t) & they’re gonna flock back when the savior takes over
1",,1,https://twitter.com/cosmoksmom/status/1518658500649492482
,"For my Michigan Olga peeps
I can’t find any expiration date, I happen to be going there tomorrow 
@niccjagger
 @jenelaina
 @awesley777
1
1",,1,https://twitter.com/cosmoksmom/status/1518624348399099904
,"Sorry all for ecars but that Hyundai ionic(?) is fugly
1",,1,https://twitter.com/cosmoksmom/status/1518438144902848512
,"Ohhhh Charlotte now you’re being just as stubborn & stupid
#Sanditon
Erin Symons
@cosmoksmom
 · Apr 25
WTF Colbourne?? You fool.
#Sanditon
1",,1,https://twitter.com/cosmoksmom/status/1518423241626431488
,"Jibre is entertaining, I’ll give him that
#90DayFiance
1",,1,https://twitter.com/cosmoksmom/status/1518405878856232971
,"Please don’t let Musk win without doing the battle. C’mon we’re used to having to #Resist
We still have the block button
1",,,https://twitter.com/cosmoksmom/status/1518595055098945538
,"WTF Colbourne?? You fool.
#Sanditon
1
2",1,2,https://twitter.com/cosmoksmom/status/1518421995104477184
,"Oh boy Yve has a crew a la Darcey&Stacey
#90DayFiance
3",,3,https://twitter.com/cosmoksmom/status/1518401240685764609
,"Ahhhhh 
@cnbc
 just said 
@jack
 will walk away w a BILLION

Explains a lot
@cnbc
 reminding it’s Not a done deal
2",,2,https://twitter.com/cosmoksmom/status/1518697103173853185
,"Ellie was willing to go live with Victor in a hurricane ravaged dump. Just sayin’. Look at the placesAnnie & Robert lived.
#90DayFiance
1
3",,3,https://twitter.com/cosmoksmom/status/1518395761041588225
,"Guillermo, hope you have big lungs
#90DayFiance
GIF
ALT",,,https://twitter.com/cosmoksmom/status/1518383993573593089
,"Why won’t Arthur marry Georgianna??? Bummer
#Sanditon
1",,,https://twitter.com/cosmoksmom/status/1518421429259313155
,"Hmmmmmm his instincts about her might be right.
Yes, it’s a bit dirty…but…might be justified.
#90DayFiance
1",,,https://twitter.com/cosmoksmom/status/1518381973424771079
,"OMG Lockwood is a bad guy! Damn!
#Sanditon
1",,1,https://twitter.com/cosmoksmom/status/1518414126539812864
,"Now that meals looks yummy!
#90DayFiance",,,https://twitter.com/cosmoksmom/status/1518390898463232000
,"Love Kenny’s hoodie
#90DayFiancePillowTalk
1",,1,https://twitter.com/cosmoksmom/status/1518427141041496065
,"Get out the needle n thread dude
#90DayFiance",,,https://twitter.com/cosmoksmom/status/1518395246220038146
,"Emily looks fantastic tho! 
#90DayFiance",,,https://twitter.com/cosmoksmom/status/1518398197961572360
,"Didn’t MC try to bring a gun on a plane another time?? That sticks in my brain….
1
6",,6,https://twitter.com/cosmoksmom/status/1519073818723209216
,"OMFG these damn glass Kitchenaid bowls break all the time & screw contestants over. Ban them please!
#SpringBakingChampionship
6",,6,https://twitter.com/cosmoksmom/status/1518789459499794433
,"I’m amazed people are so consumed with how many followers they have. I have no clue
4",,4,https://twitter.com/cosmoksmom/status/1518768995935178752
,"Friend & I were bummed a location we *hoped* was gonna be Starbucks is gonna be a Dunkin. Then…
Friend:Awww I was hoping for something different 
Me: Well, we were hoping for SBs, this actually is something different 
F:True…but..
2
3",,3,https://twitter.com/cosmoksmom/status/1519076698876256257
,"Who thinks there was no intimacy with Cacua & Jeniffer??
I’ve got a bridge to sell ya if you do
#90DayFiance
3",,3,https://twitter.com/cosmoksmom/status/1518775926053560321
,"Oh ANXIETY…Debbie cut those damn plastic loops outta your top!! I hate those stupid idiotic things more than I can say
#90DayFiance
2",,2,https://twitter.com/cosmoksmom/status/1518785887810854916
,"Wow those wafer thin wine poached pear slices are absolutely stunning. Great job Carolyn 
#SpringBakingChampionship
2",,2,https://twitter.com/cosmoksmom/status/1518795557711630337
,"As I thought I remembered…yup
Amee Vanderpool
@girlsreallyrule
 · Apr 26
Madison Cawthorne tried to take a loaded 9mm Glock gun on a plane six months ago, for the love of a better God. https://fox46.com/news/investigations/gun-toting-u-s-congressman-nabbed-at-tsa-checkpoint-punishment-unknown/…
1
1",1,1,https://twitter.com/cosmoksmom/status/1519074681051041799
,"Remi definitely my fav since losing Diego
#SpringBakingChampionship
2",,2,https://twitter.com/cosmoksmom/status/1518793629451620352
,"I cannot get past Ed not know where guacamole comes from

#90DayFiance
1
1
1",1,1,https://twitter.com/cosmoksmom/status/1518759432905281541
,"Lmao I had never heard of BigMouth & it’s been around since 2017 but if Pat Boone says it’s immoral I’ll have to check it out.

Actor Pat Boone slams Hollywood for making 'immoral' movies
dailymail.co.uk
Actor Pat Boone slams Hollywood for making 'immoral' movies
Pat Boone, 87, slammed the modern television and movie industry for its lack of morals in an interview with FOX News - specifically targeting Netflix's Big Mouth, bottom left.
6
1",,1,https://twitter.com/cosmoksmom/status/1519057013837287425
,"Can you even imagine how meddling & hateful Chuck’s kids will be when/if he finds someone??! 
#90DayFiance
1
2",1,2,https://twitter.com/cosmoksmom/status/1518767022934564864
,"I do appreciate Stephanie’s “candor”
#90DayFiance",,,https://twitter.com/cosmoksmom/status/1518779201389797379
,"Yolanda! Someone I’m happy to see
#90DayFiance
1",,1,https://twitter.com/cosmoksmom/status/1518772632371486720
,"Hi Pony!
(Makes me smile everytime) 
#90DayFiance
1
3",,3,https://twitter.com/cosmoksmom/status/1518776392091152384
,"Jesse called him Caca  
Lmao
#90DayFiance
1",,1,https://twitter.com/cosmoksmom/status/1518754365187710978
,"Looking forward to getting out today for my girls’ day to Olgas, TraderJoe’s, WholeFoods, coffee 
1
1",,1,https://twitter.com/cosmoksmom/status/1518952406473748480
,"OMG next weeks looks epic
#90DayFiance",,,https://twitter.com/cosmoksmom/status/1518786865054326785
,"C’mon 
@StephMillerShow
 Marshall Mathers
@radioguychris
 @fromthebunkerjr",,,https://twitter.com/cosmoksmom/status/1518945183869583361
,"Carry Joose out & declare Trent the winner?? WOW that’s some weird Ass BS. 
#7LittleJohnstons
1
1
7",1,7,https://twitter.com/cosmoksmom/status/1519131704048422912
,"She got diagnosed 3 months ago WHY is she not in immediate treatment??? 
#TheDerricos
1
3",1,3,https://twitter.com/cosmoksmom/status/1519141339627233282
,"Patrick called a dress color juicy
#SewingBee
2",,2,https://twitter.com/cosmoksmom/status/1519404227059236867
,"Anybody have FitFlops?? They’re just so much pricier than others wondering if they’re worth it!
GIF
ALT",,,https://twitter.com/cosmoksmom/status/1519305905006854144
,"Was it a box of Barefoot Rose??? The leaker?? ‘Cause I bought a box of that, only box of wine I’ve EVER had leak.
@MashUpRyan
1
1
1",1,1,https://twitter.com/cosmoksmom/status/1519111839401103361
,"Oh yes Annie’s is perfection. Flowy 
#SewingBee
1",,1,https://twitter.com/cosmoksmom/status/1519404057902866432
,"I don’t know how they picked a winner. So many beautiful well done dresses!
#SewingBee
1
1
23",1,23,https://twitter.com/cosmoksmom/status/1519405960393105483
,"Wow the best idea from him since he invented Romneycare….which he shunned 
Mitt Romney
@MittRomney
 · Apr 27
Desperate polls call for desperate measures: Dems consider forgiving trillions in student loans. Other bribe suggestions: Forgive auto loans? Forgive credit card debt? Forgive mortgages? And put a wealth tax on the super-rich to pay for it all. What could possibly go wrong?
1",,1,https://twitter.com/cosmoksmom/status/1519389683347861512
,"It’s starting 
#SewingBee
1",,1,https://twitter.com/cosmoksmom/status/1519391881091768320
,"Oh no Mitch
He’s struggled all day
#SewingBee
1",,1,https://twitter.com/cosmoksmom/status/1519404482291015682
,"Did they have micro blading back then?? 
#GentlemanJack
GIF
ALT",,,https://twitter.com/cosmoksmom/status/1519450531302985729
,"Does Patrick smell as good as he looks?? You just know he does 
#SewingBee
1",,1,https://twitter.com/cosmoksmom/status/1519392395523235840
,"These dresses are going to be gorgeous 
Can’t wait
#SewingBee",,,https://twitter.com/cosmoksmom/status/1519402921460482052
,"Rumsfeld & Cheney always D**kheads
#TheFirstLady
1",,1,https://twitter.com/cosmoksmom/status/1519123722539577347
,Excited for #MAFS tonite ,,,https://twitter.com/cosmoksmom/status/1519402414683660289
,"Hmmmm Patrick ok’d that short mess
Esme was right on
#SewingBee
3",,3,https://twitter.com/cosmoksmom/status/1519404764299206659
,"Answered the phone, one of those fake ass charities for Police

“..and as you know, police are going through a hard time right now…”

I laughed hysterically and hung up
2
5",,5,https://twitter.com/cosmoksmom/status/1519716397189840897
,"Anything new in Depp trial?? 
1",,,https://twitter.com/cosmoksmom/status/1519714780751220737
,"Sorry but I think the Kamala shouldn’t get to take the Covid pill is the new how dare Obama ride in the limo.
2
6",,6,https://twitter.com/cosmoksmom/status/1519674690893197312
,"Just opened a fresh bag & could smell the yummy coconut oil
This is the best snack
1
8",,8,https://twitter.com/cosmoksmom/status/1519484601122631681
,"Bought this thinking it was dressing, it was w the refrigerated dressings. I’m thinking it’s fine to eat that way, uncooked??
2
1",,1,https://twitter.com/cosmoksmom/status/1519678294098169856
,"Here’s the salad w/o the dressing, they were kinda scrimpy today on the greens &cashews(it usually has gobs of cashews). The ginger stuff on it was good, not as flavorful as the one they used to give, kinda watery(so I didn’t water it down). But overall craving met 
@niccjagger
 1
4",,4,https://twitter.com/cosmoksmom/status/1519711771719782401
,"Ohhhhhhhhh friend told me her son (who is VERY woke) told her don’t buy him Stouffers Mac n Cheese because they don’t treat their workers right. She asked if I knew anything about it. I said I’d ask my tweeps
GIF
ALT",,,https://twitter.com/cosmoksmom/status/1519486321714151424
,"Oh no Mark injured now?? Hasn’t the poor dude suffered enough??
#MAFS
1",,1,https://twitter.com/cosmoksmom/status/1519483734390624261
,"Just wanna say thankfully they booted Chris & what’s her face & haven’t tried to worm them in for a long while 
#MAFS
3",,3,https://twitter.com/cosmoksmom/status/1519485574763233280
,"Oh seriously, the experts don’t know why she’s walking in on her own?? They should be up to speed on that situation.
#MAFSAUS",,,https://twitter.com/cosmoksmom/status/1519519370518618114
,"So next week are we only getting that stupid panel show?
Or do we get an episode too??
#MAFS
1
3",,3,https://twitter.com/cosmoksmom/status/1519488716678565891
,"I didn’t think there could be people more vain & vapid than Americans but these Aussies. I think that’s my issue with this show
#MAFSAUS
1",,1,https://twitter.com/cosmoksmom/status/1519501280338661376
,"Sometimes I’d like a more chatty hubby, mine’s very quiet 
Then I see never shut his mouth rambling on BS spewer Olajuwon 
#MAFS
1",1,,https://twitter.com/cosmoksmom/status/1519495894109937665
,"Olajuwon drank the wine outta the carafe…
#MAFS
2",,2,https://twitter.com/cosmoksmom/status/1519479791979843584
,"How do people eat that much Sushi?? I like it but it seems like I can’t eat much (for once)& others can eat like humongous platters full
Also YAY Mark eating the Sushi! 
#MAFS
1",,1,https://twitter.com/cosmoksmom/status/1519487942154240002
,"I can’t take it, Steve’s too perfect. His sense of humor is great too! 
#MAFS",,,https://twitter.com/cosmoksmom/status/1519494256213254144
,"WTF Noi?? She just seems snootier every Ep.
That meal looks fantastic tho!
#MAFS
1",,1,https://twitter.com/cosmoksmom/status/1519490430282383360
,"How come all the women have to leave??
#MAFS",,,https://twitter.com/cosmoksmom/status/1519497466927792129
,"I love Jasmina eating the fish n chips & Michael looked like he had a salad
#MAFS",,,https://twitter.com/cosmoksmom/status/1519479181524013059
,"C’mon all of these people obviously were given dental work. Whitening in the very least
#MAFSAUS",,,https://twitter.com/cosmoksmom/status/1519512004637171716
,"Oh boy Seline is full of herself & can’t move past it. If you’re gonna stay married, you gonna learn to move on.
#MAFSAUS",,,https://twitter.com/cosmoksmom/status/1519526560415555586
,"They used to send em on like a mini second honeymoon before decision day
#MAFS
1
1",,1,https://twitter.com/cosmoksmom/status/1519482600863281152
,"It’s crazy but Al reminds me of 
#MAFSAUS
GIF
ALT",,,https://twitter.com/cosmoksmom/status/1519519747087515649
