UserName,Embedded_text,Likes,Retweets,Tweet URL
@birshad99,"ہم نے ایسے ہی نہیں تیری طرف داری کی
تو علامت ہے میرے دیس کی خودداری کی
#BehindYouSkipperAlways 
#LahoreJalsa #ImranKhan
 #اموپورٹڈ_حکومت_نامنظور
0:31
51 views
1
7
11",7,11,https://twitter.com/birshad99/status/1517226309017120769
@birshad99,"#NewProfilePic
1
5
13",5,13,https://twitter.com/birshad99/status/1517643696212254721
@birshad99,"#شہادتِ_امیرالمومنین_امام_علیؑ
3
4
25",4,25,https://twitter.com/birshad99/status/1517639946160508928
@birshad99,"کم از کم اس کو فرقوں میں نہ بانٹو !
علیؑ حق ہے ، سو حق پر سب کا حق ہے

افکار علوی
 #شہادتِ_امیرالمومنین_امام_علیؑ
1
5",1,5,https://twitter.com/birshad99/status/1517646751020290049
@birshad99,"hellow baji 
@GFarooqi
 
 #امپورٹڈ_حکومت_نامنظور
1
2",,2,https://twitter.com/birshad99/status/1517472348307431425
@birshad99,"____ﻟَﺎ ﺗَﺤْﺰَﻥْ ﺍِﻥَّ ﺍﻟﻠّـٰﻪَ ﻣَﻌَﻨَﺎ○ 
ﻏﻢ ﻧﮧ ﮐﮭﺎﺋﻮ ﺑﮯ ﺷﮏ ﺍﻟﻠﮧ ﮨﻤﺎﺭﮮ ﺳﺎﺗﮫ ﮨﮯ.
#
1
3
14",3,14,https://twitter.com/birshad99/status/1517646257233313794
@birshad99,"جمعہ مبارک 
2
12",,12,https://twitter.com/birshad99/status/1517297718741409793
@birshad99,"No one besides Allah can rescue a soul from hardship  Quran
2
2
26",2,26,https://twitter.com/birshad99/status/1518016577752510465
@birshad99,"کتنی مصروف زندگی ہوتے ہوے بھی۔۔، ہم کسی نہ کسی کے لیے بالکل فارغ دستیاب ہوتے ۔ 
1
11",,11,https://twitter.com/birshad99/status/1518374400084660225
@birshad99,"رَبِّ اشْرَحْ لِي صَدْرِي وَيَسِّرْ لِي أَمْرِي
1
11",1,11,https://twitter.com/birshad99/status/1518375127402037248
@birshad99,"Eyvallah bey 
Imran Khan
@ImranKhanPTI
 · Apr 25
I want to thank all our social media warriors who have valiantly taken our fight against US regime change conspiracy forward on all social media platforms.Continue carrying on our movement for Pak's sovereignty & democracy. You are our frontline warriors.#MarchAgainstImportedGovt
6",,6,https://twitter.com/birshad99/status/1518374778377228288
@birshad99,"DONT SCROLL!
Read DUROOD SHARIF 3 times  JazakALLAH
1
10",1,10,https://twitter.com/birshad99/status/1518391441550159872
@birshad99,"اک بستی بسنے والی ہے  
@FaisalJavedKhan
 sir 
You Nailed it  
@MuradSaeedPTI
1:00
54 views
1
8
11",8,11,https://twitter.com/birshad99/status/1518680414415736833
@birshad99,"hellow 
@MuradSaeedPTI
 dubara space main aain mujy b ana hey 
2
1
8",1,8,https://twitter.com/birshad99/status/1518542749796077570
@birshad99,"اک بستی بسنے والی ہے  
@FaisalJavedKhan
 sir 
You Nailed it  
@MuradSaeedPTI
54 views
0:00 / 1:01
1
8
11",8,11,https://twitter.com/birshad99/status/1518680414415736833
@birshad99,"ہماری حیات میں خوشیوں کے سارے رنگ فقط ہمارے والدین کے مسکرانے سے ہیں 
1
6
16",6,16,https://twitter.com/birshad99/status/1518973381084950528
@birshad99,"1
8",,8,https://twitter.com/birshad99/status/1518741830925443074
@RaiHaseebKhara1,"#امپورٹڈ_حکومت_نامنظور
3
3",3,3,https://twitter.com/RaiHaseebKhara1/status/1516830491931992069
@RaiHaseebKhara1,"#امپورٹڈ_حکومت_نامنظور
1
2",1,2,https://twitter.com/RaiHaseebKhara1/status/1516829839088574473
@RaiHaseebKhara1,"Hope its true. Such a great personality #امپورٹڈ_حکومت_نامنظور
4
84
74",84,74,https://twitter.com/RaiHaseebKhara1/status/1517191125077008388
@RaiHaseebKhara1,"Next stop, Islamabad  

That’s the tweet.
1",,1,https://twitter.com/RaiHaseebKhara1/status/1517212950792126464
@RaiHaseebKhara1,"خاک میں مِل گئے نگینے لوگ
حکمراں بن گئے کمینے لوگ

؀حبیب جالب
#امپورٹڈ_حکومت_نامنظور
3
3",3,3,https://twitter.com/RaiHaseebKhara1/status/1517225646912589830
@RaiHaseebKhara1,"اور سب بھول گئے حرفِ صداقت لکھنا
رہ   گیا    کام   ہمارا   ہی    بغاوت لکھنا 
“حبیب جالب”

 نکلو پاکستان کی خاطر ۔۔۔ اپنی حقیقی آزادی کی خاطر

 #MarchAgainstImportedGovt
18
18",18,18,https://twitter.com/RaiHaseebKhara1/status/1518297544274681858
@RaiHaseebKhara1,"1
2
2",2,2,https://twitter.com/RaiHaseebKhara1/status/1518343553302556673
@amnakhani123,"It’s not just a space… it’s “TWITTER JALSA” dude !
#ImranKhanInSpace 
#امپورٹڈ_حکومت_نامنظور
0:17
75 views
4
7",4,7,https://twitter.com/amnakhani123/status/1516826036486426630
@amnakhani123,"Picture of the Day! 
2
9
87",9,87,https://twitter.com/amnakhani123/status/1516832070655524870
@amnakhani123,"48K at my end. WBU?
1
2
6",2,6,https://twitter.com/amnakhani123/status/1516825063626055681
@amnakhani123,"Requested the mic. Agey Allah ko jo manzoor.
8",,8,https://twitter.com/amnakhani123/status/1516824671198625802
@amnakhani123,"Bachey 
2
3
14",3,14,https://twitter.com/amnakhani123/status/1516835252228042761
@amnakhani123,"Ma’ today’s dump ft. Aftar Party
8
2
59",2,59,https://twitter.com/amnakhani123/status/1516804005611069448
@amnakhani123,"Khan sab airing around the globe.
12
70",12,70,https://twitter.com/amnakhani123/status/1516835569124495361
@amnakhani123,"Finally going to sleep after 38 hours..!! 
9
3
45",3,45,https://twitter.com/amnakhani123/status/1516915150816653312
@amnakhani123,"Raise your hand if you are the part of Imran Khan’s space.
#امپورٹڈ_حکومت_نامنظور
16
13
70",13,70,https://twitter.com/amnakhani123/status/1516830457035436035
@amnakhani123,"This space is “ON THE LIGHTER NOTE”
2
12",2,12,https://twitter.com/amnakhani123/status/1516833384819040257
@amnakhani123,"Imagine Khan sab responding to my AsslamoAlikum.  Just imagine.
2
3
33",3,33,https://twitter.com/amnakhani123/status/1516823808086544384
@amnakhani123,"2
13
64",13,64,https://twitter.com/amnakhani123/status/1516849059490938889
@amnakhani123,"Wasim Akram & Wasim AkramPlus
#ImranKhanLIVE 
#امپورٹڈ_حکومت_نامنظور
1
3
10",3,10,https://twitter.com/amnakhani123/status/1516852236290297859
@amnakhani123,"Mein Amna  ki behen baat kr rhi hon. Mic na Milne pr us ne surf kha lia hai.
11
8
78",8,78,https://twitter.com/amnakhani123/status/1516844705446871043
@amnakhani123,"پتہ نہیں کیوں جب سے پرانا پاکستان آیا ہے میں نے پڑھنا چھوڑ دیا ہے۔
4
5
59",5,59,https://twitter.com/amnakhani123/status/1516886077159661570
@amnakhani123,"Khan sab yeh ap na karein. Bas ap boltey rahein. Sawal jwab ko Goli marein.
1
4
14",4,14,https://twitter.com/amnakhani123/status/1516826965642465283
@amnakhani123,"Arslan Bhai it’s 60K and Khan sab is here 
4
4
35",4,35,https://twitter.com/amnakhani123/status/1516825400319655947
@amnakhani123,"Faisal Javed ko hi host baba letey.
1
1
22",1,22,https://twitter.com/amnakhani123/status/1516841340629360643
@amnakhani123,"Mujhey nhi pata Mujhey Aj mic cahiye 
@arslankhalid_m
4
1
28",1,28,https://twitter.com/amnakhani123/status/1516817627200602112
@amnakhani123,"Woh puchna yeh tha k Mariyam Nawaz Kis account se Khan sab ko sun rhi?
3
5
24",5,24,https://twitter.com/amnakhani123/status/1516830823047176200
@amnakhani123,"Exactly 
#امپورٹڈ_حکومت_نامنظور
7
31",7,31,https://twitter.com/amnakhani123/status/1517275480319303681
@amnakhani123,"Ghareeda Farooqi searching for the empty space in Jalsa Gah. Here it is Ghareeda 
#امپورٹڈ_حکومت_نامنظور
6
26
52",26,52,https://twitter.com/amnakhani123/status/1517187512699080705
@amnakhani123,"Today you that Lahore will never disappoint you.
#امپورٹڈ_حکومت_نامنظور
1
23
26",23,26,https://twitter.com/amnakhani123/status/1517162975433428992
@amnakhani123,"Yes Please…!! Open the courts.
5
27
54",27,54,https://twitter.com/amnakhani123/status/1517176433067573248
@amnakhani123,"I am watching Jalsa on ARY News from Sheikhupura. What about you?
#امپورٹڈ_حکومت_نامنظور
9
7
34",7,34,https://twitter.com/amnakhani123/status/1517183394593087491
@amnakhani123,"Thank God in our city ARY streaming is not blocked yet.
#امپورٹڈ_حکومت_نامنظور
2
10
20",10,20,https://twitter.com/amnakhani123/status/1517177488673226753
@amnakhani123,"Moonis Elahi addresses PTI’s rally in Lahore. Calls Imran Khan “prime minister”. 
#امپورٹڈ_حکومت_نامنظور
2
14
22",14,22,https://twitter.com/amnakhani123/status/1517185704476000265
@amnakhani123,"listen to imran khan and you'll find all he talks about is mera mulk meri qaom mery log hamara mulk. all he cares about is us. this country. he's sincere. Allahmdulilah for this leader. 
Via 
@oyebajwey
 

#امپورٹڈ_حکومت_نامنظور
2
13",2,13,https://twitter.com/amnakhani123/status/1517199583444672515
@amnakhani123,"Dear Khan Sab. It started raining in Lahore. There is betterment for mankind in every decision of Allah. Could you please address to this nation through video link?
#امپورٹڈ_حکومت_نامنظور
2
15
28",15,28,https://twitter.com/amnakhani123/status/1517096355814162433
@amnakhani123,"Was missing Sheikh Rasheed sab And he is Here .
#امپورٹڈ_حکومت_نامنظور
5
10",5,10,https://twitter.com/amnakhani123/status/1517186286481727488
@amnakhani123,"National Anthem  
#امپورٹڈ_حکومت_نامنظور
3
10",3,10,https://twitter.com/amnakhani123/status/1517180617116499970
@amnakhani123,"Respected 
@CMShehbaz
 ,
It is stated to you that Dua Zehra is been missing since past 7 days. Police and authorities are accommodating but to the minimal extent obviously she is not from the strong background. Sir please do something.
#RecoverDua
5
7",5,7,https://twitter.com/amnakhani123/status/1517248311912136704
@amnakhani123,"By the way, surprisingly PML-N, which won 11 National Assembly seats from Lahore, has not been able to hold a single Jalsa on Minar Pakistan in the last ten years.

#امپورٹڈ_حکومت_نامنظور
2
8
11",8,11,https://twitter.com/amnakhani123/status/1517184076301705216
@amnakhani123,"Petition to request 
@mhassaan_11
 to tweeet instead of insta stories..!!

#امپورٹڈ_حکومت_نامنظور
2
4
5",4,5,https://twitter.com/amnakhani123/status/1517184736367890432
@amnakhani123,"Khan sab is constantly Smiling..!! 
#امپورٹڈ_حکومت_نامنظور
1
10
6",10,6,https://twitter.com/amnakhani123/status/1517186520079347713
@amnakhani123,"Bachon k favourite. Shafqat uncle is here.
#امپورٹڈ_حکومت_نامنظور
4
7",4,7,https://twitter.com/amnakhani123/status/1517182978476158978
@amnakhani123,"TBH log kaam nhi?
6
20",,20,https://twitter.com/amnakhani123/status/1517146608575475715
@amnakhani123,"To see 
@MoonisElahi6
 on the stage is a pure sign of loyalty. 

This is NASLI KHOON.
3",,3,https://twitter.com/amnakhani123/status/1517186199626174464
@amnakhani123,"Thank you Lahore for producing this gem.
#امپورٹڈ_حکومت_نامنظور
29
26",29,26,https://twitter.com/amnakhani123/status/1517194542134566913
@amnakhani123,"I can’t get over khan sab saying “WOH MASHWANI KAHAN HAI?”
Super proud of ya 
@MashwaniAzhar
 
#امپورٹڈ_حکومت_نامنظور
1
9
32",9,32,https://twitter.com/amnakhani123/status/1517053459010404352
@amnakhani123,"Stage is quiet congested.
3",,3,https://twitter.com/amnakhani123/status/1517180490297528323
@amnakhani123,"خاک میں مِل گئے نگینے لوگ
حکمراں بن گئے کمینے لوگ

؀حبیب جالب
#امپورٹڈ_حکومت_نامنظور
16
27",16,27,https://twitter.com/amnakhani123/status/1517185254263558145
@amnakhani123,"جس سے کبھی مسجد کا غسل خانہ نہیں بنا وہ وزیرِ مواصلات بن گیا ہے۔ شیخ رشید۔
#امپورٹڈ_حکومت_نامنظور
1
11
16",11,16,https://twitter.com/amnakhani123/status/1517187084913684481
@amnakhani123,"ہمارے لئے اب بھی عمران خان ہی PM ہیں۔ مونس الہی
#امپورٹڈ_حکومت_نامنظور
7
13",7,13,https://twitter.com/amnakhani123/status/1517185501324795906
@amnakhani123,"Makhdoom Syed Shah Mehmood Hussain Qureshi 

Yeh naam hai k puri kahani??

Note: on lighter note 
#امپورٹڈ_حکومت_نامنظور
1
5
12",5,12,https://twitter.com/amnakhani123/status/1517188831371579399
@amnakhani123,"Ap space mein a kr yeh baat bolna ok?
Ali Khan Tareen
@aliktareen
 · Apr 21
This part is true. Although PTI govt horribly mismanaged the sale & import of sugar, they did make sure farmers got paid on time & that they received the full amount. This really helped level the playing field for mills who have always paid farmers in full & those that didn’t.
1
4",1,4,https://twitter.com/amnakhani123/status/1517200062912344064
@amnakhani123,"لاہور نے ن لیگ کو طلاق دے دی ہے۔
#امپورٹڈ_حکومت_نامنظور
28
181
344",181,344,https://twitter.com/amnakhani123/status/1517160188893175808
@amnakhani123,"Why Faisal Javed Didn’t say “PAKISTAN KI AAN HAIN AP… PAKISTAN KI SHAAN HAI AP…. PAKISTAN K KAPTAN HAIN AAP……..”
#امپورٹڈ_حکومت_نامنظور
2
4
16",4,16,https://twitter.com/amnakhani123/status/1517193954017660930
@amnakhani123,"Hamza Kirli 
Ok Monis Ilahi
1
2
8",2,8,https://twitter.com/amnakhani123/status/1517186135432347650
@amnakhani123,"Wazir E Azam Imran Khan.
#امپورٹڈ_حکومت_نامنظور
6
11",6,11,https://twitter.com/amnakhani123/status/1517182921324568582
@amnakhani123,"Hamad Azhar 
2
6",2,6,https://twitter.com/amnakhani123/status/1517149659860389889
@amnakhani123,"Bilal Khan
4",,4,https://twitter.com/amnakhani123/status/1517181072139862017
@amnakhani123,"Dil Dil Pakistan 
1
3
18",3,18,https://twitter.com/amnakhani123/status/1517164347310559238
@amnakhani123,"لاہور لاہور اے۔۔۔!! 
#امپورٹڈ_حکومت_نامنظور
8
14",8,14,https://twitter.com/amnakhani123/status/1517176771711545347
@amnakhani123,"Ali Muhammad Khan 
4
38",4,38,https://twitter.com/amnakhani123/status/1517146260616056833
@amnakhani123,"خوب بنے گی جب مل بیٹھیں گے دیوانے دو…
#امپورٹڈ_حکومت_نامنظور
3
12
32",12,32,https://twitter.com/amnakhani123/status/1517075374232031234
@amnakhani123,"Tilawate Quran
2
10",2,10,https://twitter.com/amnakhani123/status/1517179931809259520
@amnakhani123,"Darud Shareef 
4
10",4,10,https://twitter.com/amnakhani123/status/1517180557586845698
@amnakhani123,"Asal Zindagi to 
@MashwaniAzhar
 @arslankhalid_m
 Aor 
@agentjay2009
 ki hai. Lucky Pro max.
#امپورٹڈ_حکومت_نامنظور
3
4",3,4,https://twitter.com/amnakhani123/status/1517055498297688066
@amnakhani123,"کون بچائے گا پاکستان 
عمران خان، عمران خان

#امپورٹڈ_حکومت_نامنظور
3
9",3,9,https://twitter.com/amnakhani123/status/1517179174506614784
@amnakhani123,"#RecoverDua
Ihtisham Ul Haq
@iihtishamm
 · Apr 22
#DuaZehra went missing from Karachi on 16th of April and is still not recovered. My heart aches for this little girl and her family. May Allah keep her away from any harm and from all the savages. I urge authorities to protect our children and recover her as soon as possible.
4",,4,https://twitter.com/amnakhani123/status/1517276436352184322
@amnakhani123,"Jaldi kar bhai hamain Jawad Ahmed. Ke jalsay pe jana hai
1
2
8",2,8,https://twitter.com/amnakhani123/status/1517186798107176961
@amnakhani123,"میں نے کبھی اتنے بڑے جلسے کے سامنے خطاب نہیں کیا۔ عمران خان
شکریہ لاہور
#امپورٹڈ_حکومت_نامنظور
11
14",11,14,https://twitter.com/amnakhani123/status/1517194334868848640
@amnakhani123,"Imran Khan is here 
1
2
14",2,14,https://twitter.com/amnakhani123/status/1517177975623532544
@amnakhani123,"Usman Dar 
8",,8,https://twitter.com/amnakhani123/status/1517176585631248386
@amnakhani123,"Kamran Shahid: What do you have to say about Islam being the fastest spreading religion in the world?

Ilhan Omar: Well i dont know, we have to look at the data, but i think that's because Muslims are having more babies 
#Copied
1
1
17",1,17,https://twitter.com/amnakhani123/status/1517589916120584192
@amnakhani123,"Sir asking a question in an online class. No one responding to him. Proud of my mates!
2
24",,24,https://twitter.com/amnakhani123/status/1517429952202817536
@amnakhani123,"Can I confess what I think about you???
10
2
30",2,30,https://twitter.com/amnakhani123/status/1517590158194798592
@amnakhani123,"#امپورٹڈ_حکومت_نامنظور
3
14
36",14,36,https://twitter.com/amnakhani123/status/1517589219748720640
@amnakhani123,"اجازت ہو تو کچھ عرض کروں؟
کھیل چُکے ہو تو دل واپس کر دو
4
2
39",2,39,https://twitter.com/amnakhani123/status/1517598822326755328
@amnakhani123,"{إِنَّآ أَنزَلۡنَٰهُ فِي لَيۡلَةِ ٱلۡقَدۡرِ(١) وَمَآ أَدۡرَىٰكَ مَا لَيۡلَةُ ٱلۡقَدۡرِ(٢) لَيۡلَةُ ٱلۡقَدۡرِ خَيۡر مِّنۡ أَلۡفِ شَهۡرٍ(٣) تَنَزَّلُ ٱلۡمَلَٰٓئِكَةُ وَٱلرُّوحُ فِيهَا بِإِذۡنِ رَبِّهِم مِّن كُلِّ أَمۡرٍ(٤) سَلَٰمٌ هِيَ حَتَّىٰ مَطۡلَعِ ٱلۡفَجۡرِ(٥)}

~القدر ٩٧
8
39",8,39,https://twitter.com/amnakhani123/status/1517561051172249606
@amnakhani123,"Bilal Khan’s insta post ft. Laro Mujhey
1
16",,16,https://twitter.com/amnakhani123/status/1517582928556875784
@amnakhani123,"Mere mola Karam ho Karam
1
1
34",1,34,https://twitter.com/amnakhani123/status/1517497383910883329
@amnakhani123,"Ya Allah Reham!
2
1
4",1,4,https://twitter.com/amnakhani123/status/1517497264872251392
@amnakhani123,"Emergency Alert
O- blood required at Lahore Jinnah Hospital.
Contact: 03076435467 
@BDonorsPakistan
4
48
31",48,31,https://twitter.com/amnakhani123/status/1517794928868442112
@amnakhani123,"Baba g not coming slow #امپورٹڈ_حکومت_نامنظور
1
5
22",5,22,https://twitter.com/amnakhani123/status/1517832689096736768
@amnakhani123,"Maturity is realizing that 10th ke baad nahi, 10th tak hi maze the..
6
4
41",4,41,https://twitter.com/amnakhani123/status/1517955498930233346
@amnakhani123,"No name 
Abhishek
@Abhishek3169
 · Apr 23
Write Your Name Without Them
5
1
4",1,4,https://twitter.com/amnakhani123/status/1517907768627367936
@amnakhani123,"Your pick?
8
1
39",1,39,https://twitter.com/amnakhani123/status/1517907677585805313
@amnakhani123,"Appreciation tweet for Mr. 
@Noobiy12
 who is totally unknown to me but his tweets aren’t. Went across this entire thread and I laughed out louder. It’s a must watch thread. Everyone should go through it. Highly recommended. 
Saad.A.R
@Noobiy12
 · Apr 23
Imran Khan's thug life moments a thread
Show this thread
1
1
8",1,8,https://twitter.com/amnakhani123/status/1517949308280180739
@amnakhani123,"انسان غیروں سے ملی عزت اور اپنوں سے ملی ذلت کبھی نہیں بھولتا۔
اشفاق احمد
3
12
47",12,47,https://twitter.com/amnakhani123/status/1517801284195258368
@amnakhani123,"ستائسویں کی رات ہم شبِ دُعا کریں گے- عمران خان
1
4
35",4,35,https://twitter.com/amnakhani123/status/1517843557062971393
@amnakhani123,"یہ سب تمہارا کرم ہے آقا کہ بات اب تک  بنی ہوئی ہے۔
1
1
33",1,33,https://twitter.com/amnakhani123/status/1517850687748591616
@amnakhani123,"Yar yeh kia scene hai?
fatima
@fatimaaaaww
 · Apr 23
Mein, Wo aur Androon Lahore-
Show this thread
1
1
5",1,5,https://twitter.com/amnakhani123/status/1517974584817037317
@amnakhani123,"Badshah Salamat ap Kahan hain?
GIF
ALT
4",,4,https://twitter.com/amnakhani123/status/1517885784308826113
@amnakhani123,"Khan Sab… Khan Sab… Khan Sab…!!
Saad.A.R
@Noobiy12
 · Apr 23
Should've done it earlier but still this is gold.
Show this thread
0:25
161.2K views
3",,3,https://twitter.com/amnakhani123/status/1517948033585098752
@amnakhani123,"Khan Sab… Khan Sab… Khan Sab…!!
Saad.A.R
@Noobiy12
 · Apr 23
Should've done it earlier but still this is gold.
Show this thread
0:21
161.2K views
3",,3,https://twitter.com/amnakhani123/status/1517948033585098752
@amnakhani123,"End of the debate.
#امپورٹڈ_حکومت_نامنظور
22
297
604",297,604,https://twitter.com/amnakhani123/status/1518136033308811266
@amnakhani123,"Imran Khan is the most handsome guy in this world rn. That’s it. That’s the tweet.
3
6
34",6,34,https://twitter.com/amnakhani123/status/1518183730292084736
@amnakhani123,"This click melted my heart 
3
7
100",7,100,https://twitter.com/amnakhani123/status/1518373891680440325
@amnakhani123,"Immi Boiii… Throw 
Saad.A.R
@Noobiy12
 · Apr 24
Show this thread
1
2
10",2,10,https://twitter.com/amnakhani123/status/1518159383213056000
@amnakhani123,"There is only one way to find the meaning/ #purpose  at work .. by adopting a  “service mindset” .
3
18",,18,https://twitter.com/amnakhani123/status/1518345411676811264
@amnakhani123,"“HAN” Immi Boi 
Omer
@soloflight95
 · Apr 24
Replying to @Noobiy12
Another one 
0:30
37.9K views
1
6",1,6,https://twitter.com/amnakhani123/status/1518161010179428352
@amnakhani123,"Ziyada? Bohat ziada.
M Hassaan
@mhassaan_11
 · Apr 24
Load Shedding zayada nahi hogai??
5",,5,https://twitter.com/amnakhani123/status/1518158304425525249
@amnakhani123,"“HAN” Immi Boi 
Omer
@soloflight95
 · Apr 24
Replying to @Noobiy12
Another one 
37.9K views
0:04 / 0:32
1
6",1,6,https://twitter.com/amnakhani123/status/1518161010179428352
@amnakhani123,"According  to 
@TweetBinder
, #امپورٹڈ_حکومت_نامنظور became the biggest trend in the twitter history..!!
Ma’an 106,433,419 is a MASSIVE number. MashAllah proud of Khan’s Keyboard Warriors. Guys C’mon let’s go for #MarchAgainstImportedGovt  now!
2
36
28",36,28,https://twitter.com/amnakhani123/status/1518736260487172098
@amnakhani123,"I remembered my mum who is never been into this twitter thing used to ask me on the daily basis that what’s the update. Is it trend still on panel or not. This nation as a whole rejected the Imported Government. I am glad. Alhumdullilah we woke up!
#امپورٹڈ_حکومت_نامنظور
Tweet Binder
@TweetBinder
 · Apr 26
Now that @elonmusk has purchased Twitter, we feel it's a great time to share Twitter stats about the hashtag #امپورٹڈ_حکومت_نامنظور maybe the biggest trend ever analyzed in Tweet Binder.

106,433,419 tweets!!
Show this thread
3
10
25",10,25,https://twitter.com/amnakhani123/status/1518737346077855745
@amnakhani123,"First tweet on the Hastag  #MarchAgainstImportedGovt well done Al the keyboard warriors of Imran Khan.
1
8
14",8,14,https://twitter.com/amnakhani123/status/1518735426982490114
@amnakhani123,"Can’t get over this scene of “Abre Rehmat” 
7
22
188",22,188,https://twitter.com/amnakhani123/status/1518444581590913027
@amnakhani123,"سازش میں شامل۔۔۔ سارا جہاں ہے
46
379
1,283",379,"1,283",https://twitter.com/amnakhani123/status/1518681452711403522
@amnakhani123,"Agla Malik ban Gaya twitter ka.
2
25",2,25,https://twitter.com/amnakhani123/status/1518676633489580032
@amnakhani123,"B باز آ جائیں 
Cc: 
@Marriyum_A
 
#MarchAgainstImportedGovt
Tweet Binder
@TweetBinder
 · Apr 26
Now that @elonmusk has purchased Twitter, we feel it's a great time to share Twitter stats about the hashtag #امپورٹڈ_حکومت_نامنظور maybe the biggest trend ever analyzed in Tweet Binder.

106,433,419 tweets!!
Show this thread
2
4",2,4,https://twitter.com/amnakhani123/status/1518737048370298886
@amnakhani123,"ALLAH know what best for you and when it is best time for you. ALLAH can only bless you so keep faith and be patient.
1
4
23",4,23,https://twitter.com/amnakhani123/status/1519064899128905728
@amnakhani123,"Dua is repeating the same words and his tone is same as well. It seems like she is giving her statements in to pressure. If it is so the authorities should look upon it. Rest if she got married with her choice then SHAME ON HER! At least 1 should consider her parents. 
#duazahra
1
3
17",3,17,https://twitter.com/amnakhani123/status/1518905799074058241
@amnakhani123,"Less then 12 hours left in exam and Not prepared. 
8
29",,29,https://twitter.com/amnakhani123/status/1519048249025380352
